mp_id,full_name,club,mandate_status,district_number,office_name,street,postal_code,city,voivodeship,phone,email,raw_address
320,Jarosław Rzepa,PSL-TD,aktywny,41,*Biuro Poselskie Posła Jarosława Rzepy,ul. Stoisława 2,70-223,Szczecin,zachodniopomorskie,,kontakt@jaroslawrzepa.pl,ul. Stoisława 2 | 70-223 Szczecin | woj. zachodniopomorskie
320,Jarosław Rzepa,PSL-TD,aktywny,41,Biuro Poselskie Posła Jarosława Rzepy,ul. Zwycięstwa 1,72-410,Golczewo,zachodniopomorskie,,kontakt@jaroslawrzepa.pl,ul. Zwycięstwa 1 | 72-410 Golczewo | woj. zachodniopomorskie
320,Jarosław Rzepa,PSL-TD,aktywny,41,Biuro Poselskie Posła Jarosława Rzepy,ul. Magazynowa 1,73-150,Łobez,zachodniopomorskie,tel. 793 788 738,kontakt@jaroslawrzepa.pl,ul. Magazynowa 1 | 73-150 Łobez | woj. zachodniopomorskie
320,Jarosław Rzepa,PSL-TD,aktywny,41,Biuro Poselskie Posła Jarosława Rzepy,ul. Matejki 34,72-600,Świnoujście,zachodniopomorskie,,kontakt@jaroslawrzepa.pl,ul. Matejki 34 | 72-600 Świnoujście | woj. zachodniopomorskie
321,Jarosław Sachajko,Republikanie,aktywny,7,*Biuro Poselskie Jarosława Sachajko,ul. Rynek Wielki 2,22-400,Zamość,lubelskie,tel. 884 02 02 07,posel.jaroslaw.sachajko@gmail.com,ul. Rynek Wielki 2 | 22-400 Zamość | woj. lubelskie
322,Paweł Sałek,PiS,aktywny,10,*Biuro Poselskie Posła na Sejm RP Pawła Sałka,Aleja Niepodległości 12,96-100,Skierniewice,łódzkie,tel. 505 463 006,pawel.salek@sejm.pl | pawlsalek.biuro@gmail.com,Aleja Niepodległości 12 | 96-100 Skierniewice | woj. łódzkie
322,Paweł Sałek,PiS,aktywny,10,Biuro Poselskie Posła na Sejm RP Pawła Sałka,ul. Rynek Trybunalski 9,97-300,Piotrków Trybunalski,łódzkie,tel. 505 463 006,pawelsalek.biuro@gmail.com,ul. Rynek Trybunalski 9 | 97-300 Piotrków Trybunalski | woj. łódzkie
324,Tadeusz Samborski,PSL-TD,aktywny,1,*Biuro Poselskie Posła na Sejm RP Tadeusza Samborskiego,ul. Piastowska 15 lok. 2,59-220,Legnica,dolnośląskie,tel. 780 509 224,,ul. Piastowska 15 lok. 2 | 59-220 Legnica | woj. dolnośląskie
325,Jacek Sasin,PiS,aktywny,24,*Biuro Poselskie Jacka Sasina,ul. Stołeczna 2 lok. 303,15-879,Białystok,podlaskie,tel. 666 509 266,jacek.sasin@sejm.pl,ul. Stołeczna 2 lok. 303 | 15-879 Białystok | woj. podlaskie
325,Jacek Sasin,PiS,aktywny,24,Biuro Poselskie Jacka Sasina,ul. Dworna 12,18-400,Łomża,podlaskie,tel. 666 509 266,jacek.sasin@sejm.pl,ul. Dworna 12 | 18-400 Łomża | woj. podlaskie
326,Marek Sawicki,PSL-TD,aktywny,18,*Biuro Poselskie Posła Marka Sawickiego,ul. Wolności 46,08-300,Sokołów Podlaski,mazowieckie,tel. (25) 781-25-71,marek.sawicki@sejm.pl,ul. Wolności 46 | 08-300 Sokołów Podlaski | woj. mazowieckie
327,Ewa Schädler,Polska2050-TD,aktywny,39,*Biuro Poselskie Ewy Schädler,ul. Półwiejska 31,61-886,Poznań,wielkopolskie,tel. 602 148 744,ewa.schaedler.biuro@gmail.com,ul. Półwiejska 31 | 61-886 Poznań | woj. wielkopolskie
329,Anna Schmidt,PiS,aktywny,22,*Biuro Poselskie Anny Schmidt,ul. Rynek 6,37-500,Jarosław,podkarpackie,tel. 790 606 656,biuro_jaroslaw@annaschmidt.info,ul. Rynek 6 | 37-500 Jarosław | woj. podkarpackie
330,Łukasz Schreiber,PiS,aktywny,4,*Biuro Poselskie Łukasza Schreibera,ul. Wełniany Rynek 11 lok. 7,85-036,Bydgoszcz,kujawsko-pomorskie,tel. (52) 346 00 28,biuro.schreiber@wp.pl,ul. Wełniany Rynek 11 lok. 7 | 85-036 Bydgoszcz | woj. kujawsko-pomorskie
331,Jarosław Sellin,PiS,aktywny,25,*Biuro Poselskie Jarosława Sellina,ul. Targ Drzewny 8,80-886,Gdańsk,pomorskie,tel. (58) 661 23 33,biuro@sellin.pl,ul. Targ Drzewny 8 | 80-886 Gdańsk | woj. pomorskie
332,Olga Ewa Semeniuk-Patkowska,PiS,aktywny,35,*Biuro Poselskie Posła na Sejm RP Olgi Semeniuk-Patkowskiej,ul. Bolesława Chrobrego 12,11-400,Kętrzyn,warmińsko-mazurskie,tel. 574 274 368,semeniuk.patkowska@gmail.com,ul. Bolesława Chrobrego 12 | 11-400 Kętrzyn | woj. warmińsko-mazurskie
332,Olga Ewa Semeniuk-Patkowska,PiS,aktywny,35,Biuro Poselskie Olgi Semeniuk-Patkowskiej,ul. Mikołaja Kopernika 45 lok. 11,10-512,Olsztyn,warmińsko-mazurskie,tel. 574 274 368,semeniuk.patkowska@gmail.com,ul. Mikołaja Kopernika 45 lok. 11 | 10-512 Olsztyn | woj. warmińsko-mazurskie
333,Edward Siarka,PiS,aktywny,14,*Biuro Poselskie Posła Edwarda Siarki,ul. Kolejowa 23 lok. 2-02,34-400,Nowy Targ,małopolskie,tel. (18) 266 42 02,edward.siarka@sejm.pl,ul. Kolejowa 23 lok. 2-02 | 34-400 Nowy Targ | woj. małopolskie
334,Krystyna Sibińska,KO,aktywny,8,*Biuro Poselskie Posła na Sejm RP Krystyny Sibińskiej,ul. Wełniany Rynek 12 lok. 3,66-400,Gorzów Wielkopolski,lubuskie,tel. 732 922 633,sibinska.krystyna@gmail.com,ul. Wełniany Rynek 12 lok. 3 | 66-400 Gorzów Wielkopolski | woj. lubuskie
334,Krystyna Sibińska,KO,aktywny,8,Biuro Poselskie Posła na Sejm RP Krystyny Sibińskiej,ul. Nowogrodzka 5,66-530,Drezdenko,lubuskie,"tel. 732 922 633,602 266 242",sibinska.krystyna@gmail.com,ul. Nowogrodzka 5 | 66-530 Drezdenko | woj. lubuskie
334,Krystyna Sibińska,KO,aktywny,8,Biuro Poselskie Posła na Sejm RP Krystyny Sibińskiej,ul. 30 stycznia 39,66-300,Międzyrzecz,lubuskie,"tel. 699 129 595,732 922 633",sibinska.krystyna@gmail.com,ul. 30 stycznia 39 | 66-300 Międzyrzecz | woj. lubuskie
335,Czesław Siekierski,PSL-TD,aktywny,33,*Biuro Poselskie Czesława Siekierskiego,ul. Wesoła 47/49,25-363,Kielce,świętokrzyskie,tel. 727 161 075,biuroposelskie.siekierski@gmail.com,ul. Wesoła 47/49 | 25-363 Kielce | woj. świętokrzyskie
336,Rafał Siemaszko,KO,aktywny,26,*Biuro Poselskie Rafała Siemaszko,ul. Dąbrowskiego 17 lok. 3c,84-230,Rumia,pomorskie,tel. 511 349 014,biuro@rafalsiemaszko.pl,ul. Dąbrowskiego 17 lok. 3c | 84-230 Rumia | woj. pomorskie
336,Rafał Siemaszko,KO,aktywny,26,Biuro Poselskie Rafała Siemaszko,ul. Dworzec 2,77-100,Bytów,pomorskie,tel. 511 349 014,biuro@rafalsiemaszko.pl,ul. Dworzec 2 | 77-100 Bytów | woj. pomorskie
337,Tomasz Siemoniak,KO,aktywny,21,*Biuro Poselskie Tomasza Siemoniaka,ul. Parkowa 1-7 lok. 1U,48-300,Nysa,opolskie,tel. 732 562 631,biuro@tomaszsiemoniak.com,ul. Parkowa 1-7 lok. 1U | 48-300 Nysa | woj. opolskie
337,Tomasz Siemoniak,KO,aktywny,21,Biuro Poselskie Tomasza Siemoniaka,ul. Piastowska 17 lok. 7 (II p),49-300,Brzeg,opolskie,,biuro@tomaszsiemoniak.com,ul. Piastowska 17 lok. 7 (II p) | 49-300 Brzeg | woj. opolskie
337,Tomasz Siemoniak,KO,aktywny,21,Biuro Poselskie Tomasza Siemoniaka,ul. Krakowska 31 lok. 1-2,45-018,Opole,opolskie,,biuro@tomaszsiemoniak.com,ul. Krakowska 31 lok. 1-2 | 45-018 Opole | woj. opolskie
337,Tomasz Siemoniak,KO,aktywny,21,Biuro Poselskie Tomasza Siemoniaka,ul. Jaronia 2,46-300,Olesno,opolskie,,biuro@tomaszsiemoniak.com,ul. Jaronia 2 | 46-300 Olesno | woj. opolskie
337,Tomasz Siemoniak,KO,aktywny,21,Biuro Poselskie Tomasza Siemoniaka,ul. Flory 5 lok. 2,00-586,Warszawa,mazowieckie,,biuro@tomaszsiemoniak.com,ul. Flory 5 lok. 2 | 00-586 Warszawa | woj. mazowieckie
337,Tomasz Siemoniak,KO,aktywny,21,Biuro Poselskie Tomasza Siemoniaka,Al. Jana Pawła II 29,47-220,Kędzierzyn-Koźle,opolskie,tel. 519 832 090,biuro@tomaszsiemoniak.com,Al. Jana Pawła II 29 | 47-220 Kędzierzyn-Koźle | woj. opolskie
339,Arkadiusz Sikora,Lewica,aktywny,1,*Biuro Posła Lewicy Arkadiusza Sikory,ul. Rynek 18,59-200,Legnica,dolnośląskie,tel. 731 220 479,biuro@arkadiuszsikora.pl,ul. Rynek 18 | 59-200 Legnica | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Osiedle Kazimierza Wielkiego 8F,56-200,Góra,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Osiedle Kazimierza Wielkiego 8F | 56-200 Góra | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Gagarina 9A,59-400,Jawor,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Gagarina 9A | 59-400 Jawor | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Karola Miarki 27 lok. 8,58-400,Kamienna Góra,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Karola Miarki 27 lok. 8 | 58-400 Kamienna Góra | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Opitza 17,59-700,Bolesławiec,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Opitza 17 | 59-700 Bolesławiec | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Mickiewicza 4B,56-400,Oleśnica,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Mickiewicza 4B | 56-400 Oleśnica | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,Pl. Magistracki 3A,58-300,Wałbrzych,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,Pl. Magistracki 3A | 58-300 Wałbrzych | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Wojska Polskiego 18,58-500,Jelenia Góra,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Wojska Polskiego 18 | 58-500 Jelenia Góra | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Bracka 12,59-800,Lubań,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Bracka 12 | 59-800 Lubań | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,Al. Matejki 6,50-333,Wrocław,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,Al. Matejki 6 | 50-333 Wrocław | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Kamienna 4 lok. 7,55-200,Oława,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Kamienna 4 lok. 7 | 55-200 Oława | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Rynek 38,58-100,Świdnica,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Rynek 38 | 58-100 Świdnica | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Piłsudskiego 17A lok. 2,56-100,Wołów,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Piłsudskiego 17A lok. 2 | 56-100 Wołów | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory,ul. Warszawska 1 lok. 107,59-900,Zgorzelec,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Warszawska 1 lok. 107 | 59-900 Zgorzelec | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory w Głogowie,ul. 1 Maja 25A,67-200,Głogów,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. 1 Maja 25A | 67-200 Głogów | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory w Kłodzku,ul. Wojska Polskiego 18,57-300,Kłodzko,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Wojska Polskiego 18 | 57-300 Kłodzko | woj. dolnośląskie
339,Arkadiusz Sikora,Lewica,aktywny,1,Biuro Posła Lewicy Arkadiusza Sikory w Nowej Rudzie,ul. Kłodzka 16,57-402,Nowa Ruda,dolnośląskie,tel. 726 667 267,biuro@arkadiuszsikora.pl,ul. Kłodzka 16 | 57-402 Nowa Ruda | woj. dolnośląskie
340,Włodzimierz Skalik,Konfederacja_KP,aktywny,21,*Biuro Poselskie Posła na Sejm RP Włodzimierza Skalika,ul. Rejtana 7 lok. 7,45-332,Opole,opolskie,tel. 508 703 800,skalik.opole@gmail.com,ul. Rejtana 7 lok. 7 | 45-332 Opole | woj. opolskie
341,Marcin Skonieczka,Polska2050-TD,aktywny,5,*Biuro Poselskie Marcina Skonieczki,ul. Poniatowskiego 10,87-200,Wąbrzeźno,kujawsko-pomorskie,tel. 730 740 738,biuro@skonieczka.pl,ul. Poniatowskiego 10 | 87-200 Wąbrzeźno | woj. kujawsko-pomorskie
341,Marcin Skonieczka,Polska2050-TD,aktywny,5,Biuro Poselskie Marcina Skonieczki,ul. Chełmińska 17 lok. 2,87-100,Toruń,kujawsko-pomorskie,tel. 730 740 738,biuro@skonieczka.pl,ul. Chełmińska 17 lok. 2 | 87-100 Toruń | woj. kujawsko-pomorskie
342,Krystyna Skowrońska,KO,aktywny,23,*Biuro Poselskie Krystyny Skowrońskiej,ul. Sienkiewicza 1,39-300,Mielec,podkarpackie,tel. (17) 586 49 90,,ul. Sienkiewicza 1 | 39-300 Mielec | woj. podkarpackie
342,Krystyna Skowrońska,KO,aktywny,23,Biuro Poselskie Poseł Krystyny Skowrońskiej,ul. Bernardyńska 11,,00-00 Rzeszów,podkarpackie,tel. (17) 853-60-37,,ul. Bernardyńska 11 | 00-00 Rzeszów | woj. podkarpackie
343,Sławomir Skwarek,PiS,aktywny,6,*Biuro Poselskie Posła na Sejm RP Sławomira Skwarka,ul. Ojców Pijarów 5,21-400,Łuków,lubelskie,tel. 881 739 955,slawomir.skwarek@sejm.pl,ul. Ojców Pijarów 5 | 21-400 Łuków | woj. lubelskie
344,Waldemar Sługocki,KO,aktywny,8,*Biuro Poselskie Posła RP Waldemara Sługockiego,ul. Kościelna 2,65-064,Zielona Góra,lubuskie,tel. (68) 453 90 32,kontakt@waldemarslugocki.pl,ul. Kościelna 2 | 65-064 Zielona Góra | woj. lubuskie
344,Waldemar Sługocki,KO,aktywny,8,Biuro Poselskie Posła RP Waldemara Sługockiego - Filia w Nowej Soli,ul. Wrocławska 2,67-100,Nowa Sól,lubuskie,tel. 792 015 447,kontakt@waldemarslugocki.pl,ul. Wrocławska 2 | 67-100 Nowa Sól | woj. lubuskie
344,Waldemar Sługocki,KO,aktywny,8,Biuro Poselskie Posła RP Waldemara Sługockiego - Filia w Słubicach,ul. Józefa Piłsudskiego 3-4 lok. 22,69-200,Słubice,lubuskie,tel. (68) 453 90 32,kontakt@waldemarslugocki.pl,ul. Józefa Piłsudskiego 3-4 lok. 22 | 69-200 Słubice | woj. lubuskie
345,Weronika Smarduch,KO,aktywny,14,*Biuro Poselskie Weroniki Smarduch,ul. Rynek 35,34-400,Nowy Targ,małopolskie,tel. 534 966 469,biuro.smarduch@gmail.com,ul. Rynek 35 | 34-400 Nowy Targ | woj. małopolskie
346,Kazimierz Smoliński,PiS,aktywny,25,*Biuro Poselskie Posła Kazimierza Smolińskiego,ul. Łazienna 14 lok. 3,83-110,Tczew,pomorskie,tel. 607 336 177,biuro@kazimierzsmolinski.pl,ul. Łazienna 14 lok. 3 | 83-110 Tczew | woj. pomorskie
346,Kazimierz Smoliński,PiS,aktywny,25,Biuro Poselskie Posła Kazimierza Smolińskiego,ul. Rynek 1,83-200,Starogard Gdański,pomorskie,tel. 607 336 177,biuro@kazimierzsmolinski.pl,ul. Rynek 1 | 83-200 Starogard Gdański | woj. pomorskie
346,Kazimierz Smoliński,PiS,aktywny,25,Biuro Poselskie Posła Kazimierza Smolińskiego,ul. Targ Drzewny 3 lok. 7,80-886,Gdańsk,pomorskie,tel. 607 336 177,biuro@kazimierzsmolinski.pl,ul. Targ Drzewny 3 lok. 7 | 80-886 Gdańsk | woj. pomorskie
346,Kazimierz Smoliński,PiS,aktywny,25,Biuro Poselskie Posła Kazimierza Smolińskiego,ul. 11 Listopada 1,82-500,Kwidzyn,pomorskie,tel. 607 336 177,biuro@kazimierzsmolinski.pl,ul. 11 Listopada 1 | 82-500 Kwidzyn | woj. pomorskie
347,Anna Sobolak,KO,aktywny,3,*Biuro Posłanki na Sejm RP Anny Sobolak,ul. Ofiar Oświęcimskich 36,50-059,Wrocław,dolnośląskie,tel. 530 98 98 00,biuro@annasobolak.pl,ul. Ofiar Oświęcimskich 36 | 50-059 Wrocław | woj. dolnośląskie
348,Krzysztof Sobolewski,PiS,aktywny,23,*Poseł na Sejm RP Krzysztof Sobolewski,ul. Hetmańska 9,35-045,Rzeszów,podkarpackie,tel. (17) 852 03 83,krzysztof.sobolewski@sejm.pl,ul. Hetmańska 9 | 35-045 Rzeszów | woj. podkarpackie
348,Krzysztof Sobolewski,PiS,aktywny,23,Poseł na Sejm RP Krzysztof Sobolewski,ul. Słowackiego 2,38-100,Strzyżów,podkarpackie,tel. (17) 852 03 83,krzysztof.sobolewski@sejm.pl,ul. Słowackiego 2 | 38-100 Strzyżów | woj. podkarpackie
350,Agnieszka Anna Soin,PiS,aktywny,3,*Biuro Poselskie Agnieszka Soin,Pl. Solidarności 1/3/5 lok. 234,53-661,Wrocław,dolnośląskie,tel. 793 716 109,,Pl. Solidarności 1/3/5 lok. 234 | 53-661 Wrocław | woj. dolnośląskie
351,Zbigniew Sosnowski,PSL-TD,aktywny,5,*Biuro Poselskie Zbigniew Sosnowski Poseł na Sejm RP,ul. Zamkowa 19,87-300,Brodnica,kujawsko-pomorskie,tel. (56) 498 25 24,zsosnowskibiuroposelskie@wp.pl,ul. Zamkowa 19 | 87-300 Brodnica | woj. kujawsko-pomorskie
351,Zbigniew Sosnowski,PSL-TD,aktywny,5,Biuro Poselskie Zbigniew Sosnowski Poseł na Sejm RP,ul. Raszyńska 32/44 lok. 148,02-026,Warszawa,mazowieckie,tel. (22) 668 98 98 fax (22) 668 98 98,jwpredki@wp.pl,ul. Raszyńska 32/44 lok. 148 | 02-026 Warszawa | woj. mazowieckie
351,Zbigniew Sosnowski,PSL-TD,aktywny,5,Biuro Poselskie Zbigniew Sosnowski Poseł na Sejm RP,ul. Żelazna 24,87-100,Toruń,kujawsko-pomorskie,tel. (56) 498 25 24,zsosnowskibiuroposelskie@wp.pl,ul. Żelazna 24 | 87-100 Toruń | woj. kujawsko-pomorskie
351,Zbigniew Sosnowski,PSL-TD,aktywny,5,Biuro Poselskie Zbigniew Sosnowski Poseł na Sejm RP,ul. Przedmiejska 5 lok. 9,87-800,Włocławek,kujawsko-pomorskie,tel. (56) 498 25 24,zsosnowskibiuroposelskie@wp.pl,ul. Przedmiejska 5 lok. 9 | 87-800 Włocławek | woj. kujawsko-pomorskie
352,Marek Sowa,KO,aktywny,12,*Biuro Poselskie Marka Sowy,ul. Mały Rynek 9 lok. 4,32-600,Oświęcim,małopolskie,tel. 509 260 622,biuro@mareksowa.eu,ul. Mały Rynek 9 lok. 4 | 32-600 Oświęcim | woj. małopolskie
352,Marek Sowa,KO,aktywny,12,Biuro Poselskie na Sejm RP Marka Sowy,ul. Rynek 4,32-500,Chrzanów,małopolskie,tel. 509 260 622,biuro@mareksowa.eu,ul. Rynek 4 | 32-500 Chrzanów | woj. małopolskie
352,Marek Sowa,KO,aktywny,12,Biuro Poselskie na Sejm RP Marka Sowy,ul. Drogowców 6,32-400,Myślenice,małopolskie,tel. 509 260 622,biuro@mareksowa.eu,ul. Drogowców 6 | 32-400 Myślenice | woj. małopolskie
352,Marek Sowa,KO,aktywny,12,Biuro Poselskie na Sejm RP Marka Sowy,Plac Jana Pawła II 12,34-100,Wadowice,małopolskie,tel. 509 260 622,biuro@mareksowa.eu,Plac Jana Pawła II 12 | 34-100 Wadowice | woj. małopolskie
353,Katarzyna Sójka,PiS,aktywny,36,*Biuro Poselskie Posła na Sejm RP Katarzyna Sójka,ul. Krakowska 5 lok. 6,63-510,Mikstat,wielkopolskie,tel. 691-101-020,sojka.biuro@gmail.com,ul. Krakowska 5 lok. 6 | 63-510 Mikstat | woj. wielkopolskie
353,Katarzyna Sójka,PiS,aktywny,36,Biuro Poselskie Posła na Sejm RP Katarzyna Sójka,ul. Kościuszki 9 lok. 15,63-600,Kępno,wielkopolskie,tel. 691 101 020,sojka.biuro@gmail.com,ul. Kościuszki 9 lok. 15 | 63-600 Kępno | woj. wielkopolskie
354,Magdalena Sroka,PSL-TD,aktywny,25,*Biuro Poselskie Posła na Sejm RP Magdaleny Sroka,ul. Chopina 2 lok. 21,83-000,Pruszcz Gdański,pomorskie,tel. 530 208 483,biuro.magdalenasroka@gmail.com,ul. Chopina 2 lok. 21 | 83-000 Pruszcz Gdański | woj. pomorskie
354,Magdalena Sroka,PSL-TD,aktywny,25,Biuro Poselskie Posła na Sejm RP Magdaleny Sroka,ul. Lipowa 3,82-400,Sztum,pomorskie,tel. 530 508 483,magdalena.sroka@sejm.pl,ul. Lipowa 3 | 82-400 Sztum | woj. pomorskie
354,Magdalena Sroka,PSL-TD,aktywny,25,Biuro Poselskie Posła na Sejm RP Magdaleny Sroka,ul. Braterstwa Narodów 46,82-500,Kwidzyn,pomorskie,tel. 530-208-483,biuro.magdalenasroka@gmail.com,ul. Braterstwa Narodów 46 | 82-500 Kwidzyn | woj. pomorskie
354,Magdalena Sroka,PSL-TD,aktywny,25,Biuro Poselskie Posła na Sejm RP Magdaleny Sroka,ul. Kopernika 5,82-100,Nowy Dwór Gdański,pomorskie,tel. 530 208 483,biuro.magdalenasroka@gmail.com,ul. Kopernika 5 | 82-100 Nowy Dwór Gdański | woj. pomorskie
354,Magdalena Sroka,PSL-TD,aktywny,25,Biuro Poselskie Posła na sejm RP Magdaleny Sroki,ul. Kopernika 1 lok. C,83-110,Tczew,pomorskie,tel. 530 208 483,biuro.magdalenasroka@gmail.com,ul. Kopernika 1 lok. C | 83-110 Tczew | woj. pomorskie
355,Mirosława Stachowiak-Różecka,PiS,aktywny,3,*Biuro Poselskie Poseł na Sejm RP Mirosławy Stachowiak - Różeckiej,Plac Solidarności 1/3/5 lok. 419,53-661,Wrocław,dolnośląskie,tel. 668-606-609,,Plac Solidarności 1/3/5 lok. 419 | 53-661 Wrocław | woj. dolnośląskie
356,Dariusz Stefaniuk,PiS,aktywny,7,*Biuro Poselskie Dariusza Stefaniuka,ul. Francuska 136,21-500,Biała Podlaska,lubelskie,tel. (83) 343 36 77,dariusz.stefaniuk@sejm.pl,ul. Francuska 136 | 21-500 Biała Podlaska | woj. lubelskie
356,Dariusz Stefaniuk,PiS,aktywny,7,Biuro Poselskie Dariusza Stefaniuka,ul. A. Mickiewicza 1,22-200,Włodawa,lubelskie,tel. (83) 343 36 77,dariusz.stefaniuk@sejm.pl,ul. A. Mickiewicza 1 | 22-200 Włodawa | woj. lubelskie
357,Franciszek Sterczewski,KO,aktywny,39,*Biuro Poselskie Franka Sterczewskiego,ul. Mostowa 31 lok. 1,61-854,Poznań,wielkopolskie,tel. 601 332 653,ahoj@franeksterczewski.pl,ul. Mostowa 31 lok. 1 | 61-854 Poznań | woj. wielkopolskie
358,Piotr Paweł Strach,Polska2050-TD,aktywny,29,*Biuro Poselskie Piotra Stracha,Al. Najświętszej Marii Panny 24 lok. 2,42-200,Częstochowa,śląskie,tel. 537 644 360,biuroposelskieps@gmail.com,Al. Najświętszej Marii Panny 24 lok. 2 | 42-200 Częstochowa | woj. śląskie
358,Piotr Paweł Strach,Polska2050-TD,aktywny,29,Biuro Poselskie Piotra Stracha,ul. Rynek 20 lok. 2,41-902,Bytom,śląskie,,biuroposelskieps@gmail.com,ul. Rynek 20 lok. 2 | 41-902 Bytom | woj. śląskie
359,Mirosław Suchoń,Polska2050-TD,aktywny,27,*Biuro Poselskie- Mirosław Suchoń Poseł na Sejm Rzeczypospolitej Polskiej,ul. 3 Maja 27,43-300,Bielsko- Biała,śląskie,tel. 570 027 100,biuro@suchon.pl,ul. 3 Maja 27 | 43-300 Bielsko- Biała | woj. śląskie
359,Mirosław Suchoń,Polska2050-TD,aktywny,27,Biuro Poselskie - Mirosław Suchoń Poseł na Sejm Rzeczpospolitej Polskiej,ul. Garncarska 3,43-400,Cieszyn,śląskie,tel. 570 027 100,biuro@suchon.pl,ul. Garncarska 3 | 43-400 Cieszyn | woj. śląskie
360,Marek Suski,PiS,aktywny,17,*Biuro Poselskie Marka Suskiego,ul. Grzecznarowskiego 2,26-600,Radom,mazowieckie,tel. 453 291 655,bpms@wp.pl,ul. Grzecznarowskiego 2 | 26-600 Radom | woj. mazowieckie
361,Paweł Suski,KO,aktywny,40,*Biuro Poselskie Pawła Suskiego,ul. Księdza Domańskiego 11,78-600,Wałcz,zachodniopomorskie,tel. 790 212 402,poselwalcz@o2.pl,ul. Księdza Domańskiego 11 | 78-600 Wałcz | woj. zachodniopomorskie
362,Artur Szałabawka,PiS,aktywny,41,*Biuro Poselskie Artur Szałabawka,ul. Wielkopolska 32 lok. U4,70-450,Szczecin,zachodniopomorskie,tel. (91) 433 29 20,biuroarturszalabawka@wp.pl,ul. Wielkopolska 32 lok. U4 | 70-450 Szczecin | woj. zachodniopomorskie
362,Artur Szałabawka,PiS,aktywny,41,Biuro Poselskie PIS Artur Szałabawka,ul. Niepodległości 22 lok. 6,73-150,Łobez,zachodniopomorskie,tel. (91) 433 29 20,biuroarturszalabawka@wp.pl,ul. Niepodległości 22 lok. 6 | 73-150 Łobez | woj. zachodniopomorskie
362,Artur Szałabawka,PiS,aktywny,41,Biuro Poselskie PIS Artur Szałabawka,ul. Łubinowa 20B,70-785,Szczecin,zachodniopomorskie,tel. (91) 433 29 20,biuroarturaszalabawka@wp.pl,ul. Łubinowa 20B | 70-785 Szczecin | woj. zachodniopomorskie
362,Artur Szałabawka,PiS,aktywny,41,Biuro Poselskie PIS Artur Szałabawka,ul. Grunwaldzka 1,74-100,Gryfino,zachodniopomorskie,,biuroarturaszalabawka@wp.pl,ul. Grunwaldzka 1 | 74-100 Gryfino | woj. zachodniopomorskie
